age,income,loan_amount,credit_score,dpd,missed_payment_count,previous_ptp_count,collection_attempts,recent_payment_amount,days_since_last_payment,outstanding_amount,emi_amount,previous_ptp_kept_count,successful_contacts,ptp_kept_rate,contact_success_rate,outstanding_to_income,emi_to_income,payment_to_outstanding,dpd_bucket,behavior_stress_score,will_pay,ptp_kept,recovery_success
24,58197.0,679276.0,650.309131923834,5,3,1,7,29115.0,164,539544.362580503,24112.075005047136,0,3,0.0,0.42857142857142855,0.7725832983666154,0.41431817799967585,0.053962198512742095,0,0.5168650793650794,0,1,0
58,101685.0,260125.0,716.7423255021896,30,0,3,6,11762.0,62,109657.48130551644,8873.06679189651,3,1,1.0,0.16666666666666666,0.08986697587772405,0.08726033133595427,0.10726126352683517,1,0.27944444444444444,0,1,1
49,127654.0,355514.0,602.0478017869586,30,2,2,5,24286.0,97,135837.99980158109,5780.352205442619,2,2,1.0,0.4,0.08867589982921353,0.045281402897227034,0.17878649593982995,1,0.385,0,1,0
52,115839.0,1386785.0,672.3363363275053,180,4,4,4,17656.0,47,1154403.633021553,46445.99049706826,4,2,1.0,0.5,0.8304655837135687,0.4009529648656175,0.015294477161152833,6,0.6377777777777778,0,1,0
48,70346.0,461346.0,756.2396028739353,120,1,3,7,11922.0,129,338295.1228146093,18431.268171422445,2,7,0.6666666666666666,1.0,0.4007514319869044,0.2620087591536469,0.03524141850112758,4,0.5166666666666667,0,1,1
48,82162.0,793783.0,694.777752053479,15,2,4,8,9932.0,21,475048.6019718239,36628.01181335934,3,8,0.75,1.0,0.4818210790590783,0.44580233944353037,0.020907334446990094,0,0.18,1,1,0
25,95194.0,1473029.0,767.3198435776576,45,5,3,10,15089.0,93,703015.9034509013,43070.171389877636,0,9,0.0,0.9,0.6154238567652209,0.45244628222238414,0.021463241337688767,1,0.6141666666666666,1,0,1
48,24682.0,954183.0,759.3521650604198,180,4,3,11,12287.0,74,795850.6093212675,49403.35015802486,3,5,1.0,0.45454545454545453,2.68701418483533,2.0015942856342623,0.015438827156869095,6,0.7023232323232323,0,0,0
59,135618.0,110379.0,680.5416834095133,30,4,3,0,18512.0,115,78415.07095633596,5365.27057006554,2,0,0.6666666666666666,0.0,0.04818379010427325,0.03956164056442021,0.23607706751050547,1,0.5416666666666666,0,1,0
35,34192.0,568357.0,516.4281036549828,5,2,2,7,4421.0,88,262937.25567922235,10394.873101678702,2,6,1.0,0.8571428571428571,0.64083522383214,0.3040147725104908,0.016813897249287193,0,0.2862301587301587,1,1,1
50,92290.0,610937.0,602.5959393349285,15,3,6,1,14313.0,176,319239.08093688515,31229.83002537055,2,0,0.3333333333333333,0.0,0.28825719736418276,0.33838801631130727,0.04483473626723583,0,0.5291666666666667,1,0,1
22,124109.0,450556.0,733.4333878669142,60,5,1,5,22248.0,176,100845.12967972207,10774.222721405662,0,0,0.0,0.0,0.06771274288442825,0.08681258185470564,0.22061551282306124,2,0.7333333333333333,0,0,0
38,31023.0,399710.0,571.4824005800299,180,6,5,8,25351.0,51,303003.66267640714,20758.02796289908,4,8,0.8,1.0,0.8139220972515208,0.6691173633400729,0.08366565531279933,6,0.6933333333333334,0,1,1
42,179279.0,779606.0,657.1315187989135,15,0,4,6,8408.0,6,609088.0079242897,31361.36079703039,3,6,0.75,1.0,0.2831192386932703,0.1749304759454838,0.013804244855605701,0,0.07999999999999999,0,1,1
69,79110.0,596710.0,703.6936429582323,0,5,3,9,18007.0,88,248667.96119889262,18782.527189901135,0,1,0.0,0.1111111111111111,0.26194324484777803,0.23742291985717526,0.07241383213657115,0,0.6011111111111112,0,0,0
31,20560.0,476768.0,782.8699487033057,5,6,2,10,9051.0,106,182239.9435596512,15474.957169846573,2,2,1.0,0.2,0.7386508737015695,0.752673014097596,0.04966529193989464,0,0.4897222222222222,1,1,0
34,124698.0,648824.0,639.7486212481911,30,6,3,11,23699.0,135,220065.27968803965,24338.391193274627,0,10,0.0,0.9090909090909091,0.1470654966987172,0.19517868124007304,0.10769077263617073,1,0.6174242424242424,0,0,0
41,108328.0,548286.0,634.9558603641809,0,1,5,8,10625.0,94,153571.64022032692,26731.637131237618,3,3,0.6,0.375,0.11813784695579392,0.2467657219854296,0.06918595116101171,0,0.35583333333333333,0,1,1
69,121733.0,381672.0,676.3287963453149,0,3,1,8,20204.0,105,328558.08096403803,18502.275636851184,0,7,0.0,0.875,0.2249171554166619,0.15199063225954493,0.06149293281942259,0,0.4625000000000001,1,0,1
62,139663.0,706488.0,704.5639078867072,60,0,4,9,12963.0,4,508159.2376461887,22322.28123464323,3,9,0.75,1.0,0.3032055958785247,0.15982959863845994,0.02550972026021817,2,0.16305555555555554,1,1,1
22,95052.0,1416336.0,669.2027220822735,120,0,5,2,8015.0,137,672836.2601812109,69345.35376503933,2,1,0.4,0.5,0.589884361701324,0.7295517586693528,0.011912259303387377,4,0.5733333333333334,0,0,0
32,151937.0,783313.0,753.4487844220067,15,3,4,3,17284.0,59,182220.44400833553,26537.206445413573,1,0,0.25,0.0,0.09994298295145111,0.1746592761829809,0.09485214512598464,0,0.47277777777777785,0,0,1
61,77964.0,916457.0,624.0599316880069,45,1,1,4,18718.0,69,233309.6217652888,29053.553821250145,1,3,1.0,0.75,0.24937751372993602,0.37265345314824977,0.08022815286559612,1,0.2991666666666667,1,0,1
23,106323.0,1477255.0,688.411265336533,60,1,3,8,20484.0,76,1007992.1159934271,36532.71883323668,3,1,1.0,0.125,0.7900392483230558,0.34360127943376956,0.020321587515406293,2,0.4063888888888889,1,1,0
62,43679.0,939736.0,711.1648897172913,90,2,1,4,23737.0,12,284092.3228155352,45217.46569876132,1,3,1.0,0.75,0.5420078352212261,1.035222090678846,0.0835538242102119,3,0.29333333333333333,1,1,0
34,118426.0,373817.0,651.9837033065901,180,3,6,1,20270.0,88,153603.45172676348,14878.866660228754,5,1,0.8333333333333334,1.0,0.10808680225539119,0.12563851401067969,0.13196318033306412,6,0.6705555555555556,0,0,0
65,60378.0,627786.0,738.7796955591976,120,1,2,9,25540.0,68,544765.5985982345,20242.778934595855,0,4,0.0,0.4444444444444444,0.7518820301520345,0.33526746388744005,0.046882549239009114,4,0.6233333333333334,0,1,1
35,130869.0,757565.0,690.4270978869645,15,5,2,8,12710.0,42,443856.1424410719,31435.209779699024,2,4,1.0,0.5,0.2826338695190559,0.24020363706988687,0.028635404097595494,0,0.33916666666666667,1,1,0
42,147770.0,738434.0,735.2191999206592,180,4,6,7,15260.0,44,558448.4342133248,36508.531080221306,4,7,0.6666666666666666,1.0,0.31493110589278656,0.24706321364432093,0.027325710065776186,6,0.6311111111111111,0,0,0
53,157152.0,266792.0,693.5872875634183,0,5,2,10,14456.0,6,60804.832566860954,6112.9926701059785,0,4,0.0,0.4,0.03224311100445267,0.03889859925489958,0.2377442612658162,0,0.39,1,0,0
27,168511.0,203462.0,706.348320004106,180,6,1,9,17345.0,159,80935.07659753971,6245.811929717699,0,8,0.0,0.8888888888888888,0.040024625789780145,0.03706471345916705,0.21430757502399472,6,0.9111111111111111,1,1,0
48,37810.0,557498.0,635.7325770205451,5,4,6,10,4209.0,52,458099.05548900436,16843.138329803744,4,8,0.6666666666666666,0.8,1.0096514491073887,0.4454678214706095,0.009187969172970774,0,0.32861111111111113,1,0,0
45,40354.0,1375679.0,635.8459806366144,5,2,4,3,25625.0,157,1042554.6339678799,24818.45204543099,3,3,0.75,1.0,2.1529353429810345,0.6150183883984485,0.02457904762503744,0,0.3138888888888889,1,1,1
59,168041.0,1090100.0,765.7077535950143,5,6,4,1,15645.0,150,754989.6206869922,30918.21217257456,2,1,0.5,1.0,0.3744074465393328,0.18399207439002718,0.020722139180885762,0,0.4847222222222222,1,0,1
69,79694.0,1270491.0,724.4857311164233,5,3,0,4,16602.0,82,750293.0991418576,57771.41122860598,0,3,0.0,0.75,0.7845562392211225,0.72491544192293,0.022127352655899966,0,0.4669444444444445,0,0,1
53,22214.0,302970.0,608.3924383644319,45,3,3,9,26311.0,145,106556.07835617273,7614.728489778353,1,9,0.3333333333333333,1.0,0.39973319511784133,0.3427896141972789,0.24692162479979088,1,0.48750000000000004,0,0,0
41,64492.0,650696.0,692.6604397258382,60,2,3,11,13944.0,38,383331.7900590049,30866.806868907657,1,8,0.3333333333333333,0.7272727272727273,0.4953221459754762,0.4786145082941707,0.036375798620442226,2,0.39505050505050504,0,1,0
40,153464.0,892959.0,513.8356762525202,90,0,1,1,13813.0,32,167938.771367496,47514.475704718374,1,0,1.0,0.0,0.09119335879397122,0.3096131711979251,0.08225021469148047,3,0.34611111111111115,0,1,1
41,75508.0,679758.0,639.8241885410408,0,6,3,10,16954.0,161,205097.0224370021,16286.198423254898,3,1,1.0,0.1,0.2263524200934582,0.21568838299590637,0.08266331611521867,0,0.49000000000000005,1,0,0
60,30431.0,654216.0,747.2719373633934,15,5,1,5,28140.0,116,352425.46929132054,20533.649781638494,1,4,1.0,0.8,0.9650944467027059,0.6747609273976699,0.07984666958544652,0,0.4158333333333334,1,1,1
36,134981.0,571697.0,671.2398087902188,5,4,3,9,7603.0,124,86602.37565690113,11578.78602664711,3,5,1.0,0.5555555555555556,0.05346578139201143,0.08578085824410184,0.08779204891701069,0,0.3875,1,0,1
29,49529.0,124790.0,688.2538868766222,5,1,5,8,4673.0,166,40453.19007786007,5326.756400272612,3,7,0.6,0.875,0.06806313822518133,0.10754823235422908,0.1155162297709006,0,0.3155555555555556,1,1,0
37,75153.0,1292972.0,468.8533127435852,90,6,5,0,3235.0,2,341585.12859934947,44333.42291691265,2,0,0.4,0.0,0.3787663484262654,0.5899088914203379,0.009470552811432205,3,0.5694444444444444,1,0,0
22,18630.0,1402959.0,652.5422467304694,60,1,1,5,22107.0,30,573999.0491445364,54081.896300290406,0,3,0.0,0.6,2.567539135554376,2.902946661314568,0.03851400108231421,2,0.40666666666666673,1,0,0
26,115523.0,167227.0,703.6790556679049,5,1,1,1,320.0,173,132738.9243135721,7717.147045750473,0,0,0.0,0.0,0.09575216213335014,0.06680182340962815,0.002410747274432155,0,0.4930555555555556,1,0,0
25,90131.0,649724.0,712.5702912778838,15,0,0,4,21239.0,23,559129.2958850531,29917.947816725376,0,4,0.0,1.0,0.5169598472270484,0.3319384874984786,0.03798584720262334,0,0.23027777777777775,1,0,0
58,158461.0,800859.0,747.3648997934055,180,2,2,9,26532.0,80,219270.23486826578,28541.83433929745,0,4,0.0,0.4444444444444444,0.11531240855702969,0.18011898409891045,0.1210013753847622,6,0.8,1,0,0
56,72166.0,1186693.0,665.28195737586,60,2,0,8,20445.0,3,383664.91783570935,59682.152432954754,0,8,0.0,1.0,0.4430351756548667,0.8270120615380477,0.05328868773129482,2,0.33999999999999997,0,1,1
55,51146.0,1480782.0,668.4040931163096,15,5,0,8,5117.0,58,1162647.7558720037,77411.21246368888,0,0,0.0,0.0,1.8943282561555868,1.5135340488735947,0.004401161034506252,0,0.5747222222222222,1,0,1
43,44890.0,653654.0,586.7517799413097,180,2,6,7,19885.0,31,182700.96368883297,26295.541052948556,4,0,0.6666666666666666,0.0,0.3391641859523891,0.5857772566929952,0.10883905371110754,6,0.6355555555555555,0,0,0
56,50425.0,1135938.0,665.6834922578761,5,6,5,0,13285.0,46,801957.8391674553,18784.16165329228,1,0,0.2,0.0,1.3253310843950674,0.3725168399264706,0.016565708758195682,0,0.5319444444444444,0,0,1
28,91076.0,1409172.0,591.6897456321541,15,2,3,6,669.0,146,301716.1879335134,64876.34595200295,3,0,1.0,0.0,0.27606631451893054,0.7123319639861538,0.0022173155659364944,0,0.39583333333333337,0,1,1
65,32120.0,1253931.0,550.6490916136208,90,3,5,5,5929.0,49,797787.0474833234,63545.07057421793,5,5,1.0,1.0,2.0698086537031015,1.9783645882384162,0.007431807797210367,3,0.3838888888888889,0,1,1
45,83184.0,471181.0,604.0374440922595,45,4,3,6,22263.0,146,164571.78708524516,17558.816963001376,1,0,0.3333333333333333,0.0,0.1648672291598997,0.21108406620265166,0.13527835113358874,1,0.6208333333333333,1,0,1
66,156458.0,1235361.0,785.607943546278,0,5,4,2,16829.0,161,879788.1872701719,53138.20669293696,3,2,0.75,1.0,0.4685965707890573,0.33963240417835433,0.019128467787476698,0,0.4041666666666667,1,1,1
28,142361.0,647734.0,661.0607158940707,120,5,6,8,14990.0,97,349471.8747566849,18940.88839118294,0,6,0.0,0.75,0.20456906196025415,0.1330482954684425,0.04289329437579659,4,0.7750000000000001,1,0,0
45,121236.0,75406.0,695.3914154116356,15,6,0,7,23289.0,96,21428.218347687107,2645.5573961862187,0,7,0.0,1.0,0.014728998501330123,0.021821549673250673,1.086837907945517,0,0.5791666666666667,0,0,1
55,162687.0,1150353.0,644.0552624161361,90,6,2,4,15725.0,60,519581.9935311152,53979.457910206394,1,3,0.5,0.75,0.2661460317107468,0.33179945484400347,0.030264713165157654,3,0.6083333333333333,0,1,1
45,144394.0,1261332.0,554.6614286383672,30,0,0,0,29048.0,120,675777.0684303208,63115.09382173493,0,0,0.0,0.0,0.3900075882829393,0.43710329945659054,0.04298458967758704,1,0.5083333333333333,1,0,0
42,123715.0,548317.0,745.5279187450795,90,0,5,0,1526.0,145,491830.7954600454,10751.756500878235,5,0,1.0,0.0,0.33129288786057026,0.08690746070305326,0.003102693068604255,3,0.475,1,1,1
29,157816.0,703854.0,527.9461302101088,180,3,5,4,8588.0,155,359156.84457655635,11041.665293241953,3,0,0.6,0.0,0.1896495732248084,0.06996543628809469,0.023911558779076584,6,0.8099999999999999,1,0,1
39,38154.0,578317.0,641.164512624584,90,1,5,6,5651.0,35,152345.90883993002,17316.93646281384,5,0,1.0,0.0,0.3327434188637496,0.45386948846290925,0.0370932179474377,3,0.38611111111111107,1,1,0
32,150557.0,219688.0,676.1769583404957,180,3,4,11,12415.0,123,124435.8622206018,6730.516370002975,0,0,0.0,0.0,0.06887527770246585,0.04470410787942756,0.09977027344408558,6,0.8999999999999999,1,0,0
35,65853.0,1492493.0,696.1342750400898,45,4,3,8,27330.0,25,470373.23577529646,68555.00187909648,3,5,1.0,0.625,0.5952313432636535,1.0410308092128906,0.058102795655354644,1,0.3138888888888889,1,1,1
54,136756.0,82789.0,629.1471276829791,0,1,0,5,12280.0,88,67032.11874251945,1270.3052368661838,0,2,0.0,0.4,0.0408465434438705,0.009288844634723039,0.183195760933193,0,0.4388888888888889,1,1,0
51,165957.0,855641.0,551.3426961861518,45,0,5,3,9465.0,16,663593.3402877745,38983.11520567665,2,0,0.4,0.0,0.33321550175034015,0.2348988907107061,0.014263253449613282,1,0.31305555555555553,1,0,0
50,98356.0,71647.0,623.9234695365193,45,6,6,2,2535.0,99,17659.935224441335,2611.752228758801,0,0,0.0,0.0,0.01496259779478064,0.026554071218418813,0.14354526037510953,1,0.7374999999999999,0,0,0
38,32374.0,1049601.0,627.5869408666236,90,2,6,1,11816.0,153,620609.6251760477,45041.544039108005,4,0,0.6666666666666666,0.0,1.597500116286855,1.3912875776582445,0.019039343768875915,3,0.5916666666666667,0,0,0
68,77977.0,1356230.0,625.8834553391443,15,5,2,0,6865.0,147,911902.5028444536,47970.32123223088,1,0,0.5,0.0,0.9745421757317901,0.615185519220166,0.0075282170830613315,0,0.5708333333333334,0,0,0
25,83910.0,983020.0,747.9041013145322,90,4,1,10,5676.0,128,332996.41625921574,45837.23575577028,0,5,0.0,0.5,0.33070791747032113,0.5462666637560515,0.017045228485527027,3,0.7083333333333334,1,1,0
37,169751.0,928945.0,595.04780553026,30,4,4,0,4012.0,103,575742.7863542623,30174.711938641925,1,0,0.25,0.0,0.2826408417595293,0.1777586696905581,0.0069683895223506325,1,0.6041666666666666,0,0,1
26,170685.0,1250490.0,701.0685492106711,90,5,0,10,18965.0,112,621514.1062723378,36056.17145871636,0,9,0.0,0.9,0.30344108849261203,0.211243937421076,0.0305141907618905,3,0.7016666666666668,0,0,1
37,110091.0,1462639.0,691.0807926052541,30,1,0,7,21266.0,17,748226.1756642419,59179.48857442653,0,6,0.0,0.8571428571428571,0.5663694698508823,0.537550649684593,0.02842188724702259,1,0.29373015873015873,0,0,1
68,172007.0,1299646.0,747.2318554230169,30,1,5,7,22221.0,130,732308.8214715912,42599.534540965324,5,3,1.0,0.42857142857142855,0.3547863466174784,0.24766163319495907,0.03034375573319791,1,0.34880952380952385,1,1,0
38,88679.0,385564.0,670.6807689784148,5,6,6,11,1606.0,122,222702.95658017957,10463.072430589338,1,3,0.16666666666666666,0.2727272727272727,0.20927817989619824,0.11798816439731322,0.007211399546111517,0,0.607449494949495,1,0,1
65,84614.0,866721.0,735.3791677038291,120,4,2,9,27637.0,25,591405.8125486699,44672.409051539595,0,7,0.0,0.7777777777777778,0.5824546494952272,0.5279552916956957,0.046731025318973524,4,0.5944444444444444,0,0,0
45,153514.0,1237274.0,667.9445903334131,0,2,3,1,15212.0,113,605424.022362739,54354.61508932776,3,1,1.0,1.0,0.32864756219993996,0.35406943398861185,0.025126191624563175,0,0.26666666666666666,1,1,0
55,126118.0,477106.0,710.4074768609361,15,4,3,11,16861.0,69,330146.2385736019,10913.846326474652,2,3,0.6666666666666666,0.2727272727272727,0.21814639106075387,0.08653678560137848,0.05107130728748574,0,0.4385606060606061,1,0,0
43,102625.0,1029036.0,574.7941238926932,30,2,0,2,26322.0,91,529389.2960839344,45899.36747987285,0,1,0.0,0.5,0.42987356563859874,0.44725327629595957,0.049721443547711366,1,0.525,1,0,0
34,91992.0,83060.0,495.32053465962235,5,6,1,6,8268.0,146,53749.14871747914,2084.4631776766123,0,0,0.0,0.0,0.0486900570316614,0.022659178816381992,0.15382569207670557,0,0.6597222222222222,1,0,0
58,132308.0,1322132.0,706.4282797496097,180,3,2,7,15100.0,57,459219.3252143097,42639.98993541771,0,1,0.0,0.14285714285714285,0.2892363054478374,0.3222782442136357,0.032881891442510816,6,0.8123809523809524,1,0,0
68,140060.0,940884.0,710.1828188227461,30,2,5,2,2128.0,165,523391.23843128356,22296.01671752982,5,2,1.0,1.0,0.3114089428526367,0.15918903839447252,0.004065792171794994,1,0.325,1,1,0
33,97475.0,1127513.0,713.2851633206318,15,4,3,7,14771.0,75,564880.420947145,22022.48674053525,3,1,1.0,0.14285714285714285,0.48292760617863123,0.22592958954126954,0.026148897097961376,0,0.41488095238095246,1,1,1
59,23116.0,1246929.0,643.2547239671725,15,5,5,7,7983.0,92,469652.3409346751,38608.09681087367,0,1,0.0,0.14285714285714285,1.6930998043731438,1.6701893411867827,0.016997679568918345,0,0.6315476190476191,1,0,0
33,34497.0,367228.0,784.2805576547261,5,2,1,11,5471.0,5,72246.23340258752,13662.077224512794,1,3,1.0,0.2727272727272727,0.17452298606300914,0.3960366763635329,0.07572713126113029,0,0.16022727272727272,0,1,1
56,41353.0,703282.0,647.8085528984085,60,5,6,10,18550.0,21,374598.6196957117,19048.300062497095,3,3,0.5,0.3,0.7548799758496193,0.46062680005071205,0.049519669920482505,2,0.47500000000000003,0,0,1
59,92858.0,1295033.0,709.4615313770659,45,1,6,4,3902.0,50,203729.79463613147,23310.749353757605,2,1,0.3333333333333333,0.25,0.1828327433968456,0.2510365219341102,0.019152819581294472,1,0.4069444444444445,1,0,1
43,117500.0,288823.0,721.6245357502855,15,1,3,8,29223.0,176,127767.40747517959,7216.384882261623,1,6,0.3333333333333333,0.75,0.09061518260651034,0.061416041551162745,0.22872030181622752,0,0.38750000000000007,1,1,0
57,148210.0,1242573.0,800.3118111824377,120,5,1,9,6974.0,46,531810.2807711136,30848.484300017295,0,5,0.0,0.5555555555555556,0.29901844273391,0.2081403704204662,0.01311369909940035,4,0.6966666666666667,1,0,0
34,55673.0,467719.0,657.8079266147116,60,4,6,0,2375.0,71,292471.6780009373,18068.02630429601,4,0,0.6666666666666666,0.0,0.4377820457566763,0.3245383993012054,0.008120444400747715,2,0.5577777777777778,0,1,0
24,145428.0,884486.0,634.2764965639593,30,0,5,8,13399.0,153,787698.202508574,23249.552254372247,5,5,1.0,0.625,0.45136780314461106,0.1598698479960685,0.01701032191939546,1,0.2958333333333334,1,1,1
25,125900.0,789483.0,575.1298230909274,45,4,3,11,11650.0,57,626455.4703627165,28698.524067307786,0,11,0.0,1.0,0.41465148951728653,0.22794697432333427,0.018596692903415264,1,0.49750000000000005,0,1,1
42,26368.0,1045414.0,788.6656904663731,60,2,1,1,19735.0,146,921336.8005598923,35349.19540584618,1,1,1.0,1.0,2.9117895446497406,1.3406096558649188,0.02141996280622583,2,0.3833333333333333,1,1,1
65,74898.0,1263187.0,709.4987634933977,5,1,4,9,20017.0,21,1090386.5720627336,32406.193010654566,0,2,0.0,0.2222222222222222,1.213190574806997,0.4326710060436135,0.018357709561786822,0,0.3175,1,0,0
27,67030.0,556017.0,711.7142774126012,120,2,2,0,17766.0,23,114308.50825056827,24825.4290099655,0,0,0.0,0.0,0.14211112965658196,0.37036295703364913,0.15542150161785248,4,0.601111111111111,0,0,1
43,161636.0,299042.0,850.0,15,3,4,4,17237.0,2,108091.88223137334,12471.142553018743,1,4,0.25,1.0,0.05572803615911335,0.07715572368172154,0.15946618417749242,0,0.2461111111111111,0,1,0
55,167233.0,663101.0,702.753131883041,0,6,5,9,23314.0,22,247164.72130731985,27990.102284956094,4,6,0.8,0.6666666666666666,0.12316384989172784,0.16737188404774234,0.09432575926162141,0,0.31222222222222223,0,0,1
30,150720.0,937617.0,588.8375016429977,45,3,3,11,19550.0,108,190585.10308957845,30325.578654398614,1,1,0.3333333333333333,0.09090909090909091,0.10537481372167952,0.2012047416029632,0.10257884631628919,1,0.578409090909091,0,0,0
56,103537.0,1138141.0,666.2867497504917,120,2,0,8,4183.0,16,893426.9503269683,31485.36626023474,0,2,0.0,0.25,0.7190883052491447,0.30409772603257523,0.004681972038641932,4,0.5605555555555555,1,0,0
